"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","X1D132","X1D132b","C58","F4","NFIX02","Arqua","NFIX01","ARqua1","Kin001","N40_94","N33_94","str_12D13","X12D13","PDC82","Di1525a","ATCC31749","J_07","str_11546","str_2788"
"g000745_000002","g000745","proA","Gamma-glutamyl phosphate reductase",70,48,311,1,1,1,0,0,0,0,311,"Gamma-glutamyl phosphate reductase(311)","proA(311)",1284,1287,1285.69,5,7,"1D132_02492","1D132b_03537","C58_02734","F4_02832","NFIX02_00430","Arqua_03481","NFIX01_00985","ARqua1_03703","Kin001_02470","N40_94_04632","N33_94_04525","str_12D13_02397","12D13_04302","PDC82_02696","Di1525a_04082","ATCC31749_00471","J_07_02622","str_11546_02644","str_2788_04087"
"g001901_000002","g001901","nadD","nicotinate-nucleotide adenylyltransferase",70,32,311,1,1,1,0,0,0,0,311,"nicotinate-nucleotide adenylyltransferase(311)","nadD(311)",561,660,614.62,5,8,"1D132_02491","1D132b_03536","C58_02733","F4_02831","NFIX02_00429","Arqua_03480","NFIX01_00984","ARqua1_03702","Kin001_02469","N40_94_04631","N33_94_04524","str_12D13_02396","12D13_04301","PDC82_02697","Di1525a_04081","ATCC31749_00470","J_07_02623","str_11546_02643","str_2788_04086"
"g000376","g000376","modA","Molybdate-binding protein ModA",50,60,311,1,1,1,0,0,0,0,311,"Molybdate-binding protein ModA(311)","modA(311)",738,819,797.56,5,9,"1D132_02275","1D132b_03320","C58_02517","F4_02612","NFIX02_00213","Arqua_03264","NFIX01_00768","ARqua1_03486","Kin001_02254","N40_94_04416","N33_94_04309","str_12D13_02183","12D13_04088","PDC82_02912","Di1525a_03866","ATCC31749_00241","J_07_02839","str_11546_02428","str_2788_03870"
"g002153_1_000003","g002153_1","modB","Molybdenum transport system permease protein ModB",70,30,311,1,1,1,0,0,0,0,311,"Molybdenum transport system permease protein ModB(311)","modB(311)",693,759,701.92,5,10,"1D132_02276","1D132b_03321","C58_02518","F4_02613","NFIX02_00214","Arqua_03265","NFIX01_00769","ARqua1_03487","Kin001_02255","N40_94_04417","N33_94_04310","str_12D13_02184","12D13_04089","PDC82_02911","Di1525a_03867","ATCC31749_00242","J_07_02838","str_11546_02429","str_2788_03871"
"g000925_000003","g000925",NA,"hypothetical protein",80,44,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",1134,1356,1294.04,6,1,"1D132_03326","1D132b_03818","C58_03256","F4_05360","NFIX02_01441","Arqua_01888","NFIX01_01558","ARqua1_02897","Kin001_03319","N40_94_01736","N33_94_02086","str_12D13_03222","12D13_03006","PDC82_04791","Di1525a_03455","ATCC31749_03691","J_07_04132","str_11546_04239","str_2788_03453"
"g001036_000003","g001036","hcaB","3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase",80,42,311,1,1,1,1,0,1,0,311,"3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase(310):hypothetical protein(2)","hcaB(310):NA(2)",261,2112,2089.38,6,2,"1D132_03327","1D132b_03819","C58_03257","F4_05361","NFIX02_01442","Arqua_01889","NFIX01_01557","ARqua1_02898","Kin001_03320","N40_94_01737","N33_94_02087","str_12D13_03223","12D13_03007","PDC82_04790","Di1525a_03456","(ATCC31749_03692:ATCC31749_03693)","J_07_04131","str_11546_04238","str_2788_03454"
"g003902_000003","g003902","ulaR","HTH-type transcriptional regulator UlaR",80,15,311,1,1,1,1,0,1,0,311,"HTH-type transcriptional regulator UlaR(311):hypothetical protein(1)","ulaR(311):NA(1)",297,831,820.45,6,3,"1D132_03328","1D132b_03820","C58_03258","F4_03543","NFIX02_01443","Arqua_01890","NFIX01_01556","ARqua1_02899","Kin001_03321","N40_94_01738","N33_94_02088","str_12D13_03224","12D13_03008","PDC82_04789","Di1525a_03457","ATCC31749_03694","J_07_04130","str_11546_04237","str_2788_03455"
"g004585_000003","g004585","lsrB","Autoinducer 2-binding protein LsrB",80,17,311,1,1,2,0,1,0,1,312,"Autoinducer 2-binding protein LsrB(311):hypothetical protein(1)","lsrB(311):NA(1)",246,1011,1002.01,6,4,"1D132_03329","1D132b_03821","C58_03259","F4_03544","NFIX02_01444","Arqua_01891","NFIX01_01555","ARqua1_02900","Kin001_03322","N40_94_01739","N33_94_02089","str_12D13_03225","12D13_03009","PDC82_04788","Di1525a_03458","ATCC31749_03695","J_07_04129","str_11546_04236","str_2788_03456"
"g000355_1_000023","g000355_1","rbsA","Ribose import ATP-binding protein RbsA",80,48,311,1,1,1,3,0,3,0,311,"Ribose import ATP-binding protein RbsA(311):hypothetical protein(3)","rbsA(311):NA(3)",288,1599,1506.69,6,5,"1D132_03330","1D132b_03822","C58_03260","F4_03545","NFIX02_01445","Arqua_01892","NFIX01_01554","ARqua1_02901","Kin001_03323","N40_94_01740","N33_94_02090","str_12D13_03226","12D13_03010","PDC82_04787","Di1525a_03459","ATCC31749_03696","J_07_04128","str_11546_04235","str_2788_03457"
"g001785_000002","g001785","rbsC","Ribose import permease protein RbsC",70,34,311,1,1,1,0,0,0,0,311,"Ribose import permease protein RbsC(263):D-allose transport system permease protein AlsC(46):Autoinducer 2 import system permease protein LsrC(2)","rbsC(263):alsC(46):lsrC(2)",993,1008,1002.74,6,6,"1D132_03331","1D132b_03823","C58_03261","F4_03546","NFIX02_01446","Arqua_01893","NFIX01_01553","ARqua1_02902","Kin001_03324","N40_94_01741","N33_94_02091","str_12D13_03227","12D13_03011","PDC82_04786","Di1525a_03460","ATCC31749_03697","J_07_04127","str_11546_04234","str_2788_03458"
"g002265_000003","g002265","lsrD","Autoinducer 2 import system permease protein LsrD",80,30,311,1,1,1,1,0,1,0,311,"Autoinducer 2 import system permease protein LsrD(311):hypothetical protein(1)","lsrD(311):NA(1)",309,1017,1008.64,6,7,"1D132_03332","1D132b_03824","C58_03262","F4_03547","NFIX02_01447","Arqua_01894","NFIX01_01552","ARqua1_02903","Kin001_03325","N40_94_01742","N33_94_02092","str_12D13_03228","12D13_03012","PDC82_04785","Di1525a_03461","ATCC31749_03698","J_07_04126","str_11546_04233","str_2788_03459"
"g000401_000002","g000401","rhaM","L-rhamnose mutarotase",70,58,311,1,1,1,0,0,0,0,311,"L-rhamnose mutarotase(311)","rhaM(311)",324,327,324.79,6,8,"1D132_03333","1D132b_03825","C58_03263","F4_03548","NFIX02_01448","Arqua_01895","NFIX01_01551","ARqua1_02904","Kin001_03326","N40_94_01743","N33_94_02093","str_12D13_03229","12D13_03013","PDC82_04784","Di1525a_03462","ATCC31749_03699","J_07_04125","str_11546_04232","str_2788_03460"
"g000089","g000089","fucK","L-fuculokinase",50,85,311,1,1,2,0,1,0,1,312,"L-fuculokinase(225):Rhamnulokinase(85):hypothetical protein(2)","fucK(225):rhaB(85):NA(2)",267,1425,1385.82,6,9,"1D132_03334","1D132b_03826","C58_03264","F4_03549","NFIX02_01449","Arqua_01896","NFIX01_01550","ARqua1_02905","Kin001_03327","N40_94_01744","N33_94_02094","str_12D13_03230","12D13_03014","PDC82_04783","Di1525a_03463","ATCC31749_03700;ATCC31749_03701","J_07_04124","str_11546_04231","str_2788_03461"
"g004193_000003","g004193","mmgB","putative 3-hydroxybutyryl-CoA dehydrogenase",80,19,311,1,1,1,0,0,0,0,311,"putative 3-hydroxybutyryl-CoA dehydrogenase(279):3-hydroxybutyryl-CoA dehydrogenase(32)","mmgB(279):hbd(32)",837,885,880.43,7,1,"1D132_03439","1D132b_03931","C58_03369","F4_03654","NFIX02_01553","Arqua_02001","NFIX01_01446","ARqua1_03010","Kin001_03433","N40_94_01846","N33_94_02197","str_12D13_03333","12D13_03117","PDC82_04680","Di1525a_03568","ATCC31749_03806","J_07_04021","str_11546_04125","str_2788_03564"
"g000713_000002","g000713","yvqK","Cob(I)yrinic acid a%2Cc-diamide adenosyltransferase",70,49,311,1,1,1,0,0,0,0,311,"Cob(I)yrinic acid a%2Cc-diamide adenosyltransferase(310):Cobalamin adenosyltransferase(1)","NA(309):yvqK(1):cobO(1)",579,594,581.38,7,2,"1D132_03435","1D132b_03927","C58_03365","F4_03650","NFIX02_01549","Arqua_01997","NFIX01_01450","ARqua1_03006","Kin001_03429","N40_94_01842","N33_94_02193","str_12D13_03329","12D13_03113","PDC82_04684","Di1525a_03564","ATCC31749_03802","J_07_04025","str_11546_04129","str_2788_03560"
"g004631_000002","g004631",NA,"hypothetical protein",70,17,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",198,204,199.58,7,3,"1D132_03434","1D132b_03926","C58_03364","F4_03649","NFIX02_01548","Arqua_01996","NFIX01_01451","ARqua1_03005","Kin001_03428","N40_94_01841","N33_94_02192","str_12D13_03328","12D13_03112","PDC82_04685","Di1525a_03563","ATCC31749_03801","J_07_04026","str_11546_04130","str_2788_03559"
"g001696_000002","g001696","actIII","hypothetical protein",70,34,311,1,1,1,0,0,0,0,311,"hypothetical protein(234):Putative ketoacyl reductase(77)","NA(234):actIII(77)",705,834,833.5,7,4,"1D132_03433","1D132b_03925","C58_03363","F4_03648","NFIX02_01547","Arqua_01995","NFIX01_01452","ARqua1_03004","Kin001_03427","N40_94_01840","N33_94_02191","str_12D13_03327","12D13_03111","PDC82_04686","Di1525a_03562","ATCC31749_03800","J_07_04027","str_11546_04131","str_2788_03558"
"g002400_000001","g002400",NA,"hypothetical protein",60,19,311,1,1,2,0,1,0,1,312,"hypothetical protein(312)","NA(312)",144,1080,922,7,5,"1D132_03432","1D132b_03924","C58_03362","F4_03647","NFIX02_01546","Arqua_01994","NFIX01_01453","ARqua1_03003","Kin001_03426","N40_94_01839","N33_94_02190","str_12D13_03326","12D13_03110","PDC82_04687","Di1525a_03561","ATCC31749_03799","J_07_04028","str_11546_04132","str_2788_03557"
"g000087_000001","g000087","gltX","Glutamate--tRNA ligase",60,87,311,1,1,1,0,0,0,0,311,"Glutamate--tRNA ligase(289):Glutamate--tRNA ligase 1(22)","gltX(289):gltX1(22)",846,930,889.77,7,6,"1D132_03431","1D132b_03923","C58_03361","F4_03646","NFIX02_01545","Arqua_01993","NFIX01_01454","ARqua1_03002","Kin001_03425","N40_94_01838","N33_94_02189","str_12D13_03325","12D13_03109","PDC82_04688","Di1525a_03560","ATCC31749_03798","J_07_04029","str_11546_04133","str_2788_03556"
"g000392","g000392","alkA","DNA-3-methyladenine glycosylase",50,59,311,1,1,1,0,0,0,0,311,"DNA-3-methyladenine glycosylase(127):hypothetical protein(93):putative bifunctional transcriptional activator/DNA repair enzyme AlkA(91)","alkA(218):NA(93)",306,678,646.53,7,7,"1D132_03430","1D132b_03922","C58_03360","F4_03645","NFIX02_01544","Arqua_01992","NFIX01_01455","ARqua1_03001","Kin001_03424","N40_94_01837","N33_94_02188","str_12D13_03324","12D13_03108","PDC82_04689","Di1525a_03559","ATCC31749_03797","J_07_04030","str_11546_04134","str_2788_03555"
"g004373_000004","g004373",NA,"hypothetical protein",90,16,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",279,582,556.6,7,8,"1D132_03379","1D132b_03871","C58_03309","F4_03594","NFIX02_01493","Arqua_01941","NFIX01_01506","ARqua1_02950","Kin001_03372","N40_94_01787","N33_94_02138","str_12D13_03275","12D13_03059","PDC82_04739","Di1525a_03508","ATCC31749_03744","J_07_04080","str_11546_04187","str_2788_03505"
"g001468","g001468","dsbB","Disulfide bond formation protein B",50,36,311,1,1,1,0,0,0,0,311,"Disulfide bond formation protein B(311)","dsbB(311)",510,519,514.75,7,9,"1D132_03378","1D132b_03870","C58_03308","F4_03593","NFIX02_01492","Arqua_01940","NFIX01_01507","ARqua1_02949","Kin001_03371","N40_94_01786","N33_94_02137","str_12D13_03274","12D13_03058","PDC82_04740","Di1525a_03507","ATCC31749_03743","J_07_04081","str_11546_04188","str_2788_03504"
"g002130_1_000008","g002130_1","fpr","Flavodoxin/ferredoxin--NADP reductase",80,24,311,1,1,1,0,0,0,0,311,"Flavodoxin/ferredoxin--NADP reductase(311)","fpr(311)",624,813,812.39,8,1,"1D132_01159","1D132b_02699","C58_01446","F4_01529","NFIX02_03155","Arqua_00029","NFIX01_03385","ARqua1_01037","Kin001_01149","N40_94_02957","N33_94_03311","str_12D13_01102","12D13_01357","PDC82_01258","Di1525a_01339","ATCC31749_02067","J_07_01099","str_11546_01157","str_2788_03044"
"g000572_000001","g000572",NA,"hypothetical protein",60,53,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",507,558,509.43,8,2,"1D132_01158","1D132b_02698","C58_01445","F4_01528","NFIX02_03156","Arqua_00030","NFIX01_03386","ARqua1_01038","Kin001_01148","N40_94_02956","N33_94_03310","str_12D13_01101","12D13_01356","PDC82_01259","Di1525a_01338","ATCC31749_02066","J_07_01100","str_11546_01156","str_2788_03043"
"g003317_1_000004","g003317_1","sir","Sulfite reductase [ferredoxin]",80,18,311,1,1,1,2,0,2,0,311,"Sulfite reductase [ferredoxin](310):hypothetical protein(3)","sir(310):NA(3)",666,1680,1661.85,8,3,"1D132_01157","1D132b_02697","C58_01444","F4_01527","NFIX02_03157","Arqua_00031","NFIX01_03387","ARqua1_01039","Kin001_01147","N40_94_02955","N33_94_03309","str_12D13_01100","12D13_01355","PDC82_01260","Di1525a_01337","ATCC31749_02065","J_07_01101","str_11546_01155","str_2788_03042"
"g002476_000001","g002476",NA,"hypothetical protein",60,29,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",315,315,315,8,4,"1D132_01156","1D132b_02696","C58_01443","F4_01526","NFIX02_03158","Arqua_00032","NFIX01_03388","ARqua1_01040","Kin001_01146","N40_94_02954","N33_94_03308","str_12D13_01099","12D13_01354","PDC82_01261","Di1525a_01336","ATCC31749_02064","J_07_01102","str_11546_01154","str_2788_03041"
"g000869_000002","g000869","cysG","Siroheme synthase",70,45,311,1,1,1,1,0,1,0,311,"Siroheme synthase(312)","cysG(312)",282,1593,1451.82,8,5,"1D132_01155","1D132b_02695","C58_01442","F4_01525","NFIX02_03159","Arqua_00033","NFIX01_03389","ARqua1_01041","Kin001_01145","N40_94_02953","N33_94_03307","str_12D13_01098","12D13_01353","PDC82_01262","Di1525a_01335","ATCC31749_02063","J_07_01103","str_11546_01153","str_2788_03040"
"g000928_1_000002","g000928_1",NA,"hypothetical protein",70,42,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",588,615,588.17,8,6,"1D132_01154","1D132b_02694","C58_01441","F4_01524","NFIX02_03160","Arqua_00034","NFIX01_03390","ARqua1_01042","Kin001_01144","N40_94_02952","N33_94_03306","str_12D13_01097","12D13_01352","PDC82_01263","Di1525a_01334","ATCC31749_02062","J_07_01104","str_11546_01152","str_2788_03039"
"g000801_000002","g000801","mazG","Nucleoside triphosphate pyrophosphohydrolase",70,42,311,1,1,1,0,0,0,0,311,"Nucleoside triphosphate pyrophosphohydrolase(311)","mazG(311)",546,876,841.33,8,7,"1D132_01153","1D132b_02693","C58_01440","F4_01523","NFIX02_03161","Arqua_00035","NFIX01_03391","ARqua1_01043","Kin001_01143","N40_94_02951","N33_94_03305","str_12D13_01096","12D13_01351","PDC82_01264","Di1525a_01333","ATCC31749_02061","J_07_01105","str_11546_01151","str_2788_03038"
"g001749_000002","g001749","hflX","GTPase HflX",70,32,311,1,1,1,1,0,1,0,311,"GTPase HflX(310):hypothetical protein(2)","hflX(310):NA(2)",249,1461,1385.03,8,8,"1D132_01151","1D132b_02422","C58_01439","F4_01522","NFIX02_03162","Arqua_00036","NFIX01_03392","ARqua1_01044","Kin001_01142","N40_94_02950","N33_94_03304","str_12D13_01095","12D13_01350","PDC82_01265","Di1525a_01332","ATCC31749_02059","J_07_01106","str_11546_01149","str_2788_03037"
"g001211_1_000003","g001211_1","ybhL","Inner membrane protein YbhL",70,28,311,1,1,2,0,1,0,1,312,"Inner membrane protein YbhL(310):hypothetical protein(2)","ybhL(310):NA(2)",126,846,750.32,9,1,"1D132_02396","1D132b_03441","C58_02638","F4_02736","NFIX02_00334","Arqua_03385","NFIX01_00889","ARqua1_03607","Kin001_02374","N40_94_04536","N33_94_04429","str_12D13_02302","12D13_04207","PDC82_02792","Di1525a_03986","ATCC31749_00370","J_07_02718","str_11546_02548","str_2788_03991"
"g001607_000002","g001607",NA,"hypothetical protein",70,35,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",2478,2562,2554.6,9,2,"1D132_02395","1D132b_03440","C58_02637","F4_02735","NFIX02_00333","Arqua_03384","NFIX01_00888","ARqua1_03606","Kin001_02373","N40_94_04535","N33_94_04428","str_12D13_02301","12D13_04206","PDC82_02793","Di1525a_03985","ATCC31749_00369","J_07_02719","str_11546_02547","str_2788_03990"
"g002046_000003","g002046","lolD","Lipoprotein-releasing system ATP-binding protein LolD",80,32,311,1,1,1,0,0,0,0,311,"Lipoprotein-releasing system ATP-binding protein LolD(224):putative ABC transporter ATP-binding protein(87)","lolD(224):NA(87)",711,765,712.25,9,3,"1D132_02394","1D132b_03439","C58_02636","F4_02734","NFIX02_00332","Arqua_03383","NFIX01_00887","ARqua1_03605","Kin001_02372","N40_94_04534","N33_94_04427","str_12D13_02300","12D13_04205","PDC82_02794","Di1525a_03984","ATCC31749_00368","J_07_02720","str_11546_02546","str_2788_03989"
"g000645_000001","g000645",NA,"Arylesterase",60,51,311,1,1,1,0,0,0,0,311,"Arylesterase(258):hypothetical protein(53)","NA(311)",648,852,670.4,9,4,"1D132_02393","1D132b_03438","C58_02635","F4_02733","NFIX02_00331","Arqua_03382","NFIX01_00886","ARqua1_03604","Kin001_02371","N40_94_04533","N33_94_04426","str_12D13_02299","12D13_04204","PDC82_02795","Di1525a_03983","ATCC31749_00367","J_07_02721","str_11546_02545","str_2788_03988"
"g002692_000003","g002692","thpR","RNA 2'%2C3'-cyclic phosphodiesterase",80,27,311,1,1,1,0,0,0,0,311,"RNA 2'%2C3'-cyclic phosphodiesterase(311)","thpR(311)",498,597,593.51,9,5,"1D132_02392","1D132b_03437","C58_02634","F4_02732","NFIX02_00330","Arqua_03381","NFIX01_00885","ARqua1_03603","Kin001_02370","N40_94_04532","N33_94_04425","str_12D13_02298","12D13_04203","PDC82_02796","Di1525a_03982","ATCC31749_00366","J_07_02722","str_11546_02544","str_2788_03987"
"g002182","g002182","phhB","Putative pterin-4-alpha-carbinolamine dehydratase",50,31,311,1,1,1,0,0,0,0,311,"Putative pterin-4-alpha-carbinolamine dehydratase(311)","phhB(311)",303,306,305.48,9,6,"1D132_02390","1D132b_03435","C58_02632","F4_02730","NFIX02_00328","Arqua_03379","NFIX01_00883","ARqua1_03601","Kin001_02368","N40_94_04530","N33_94_04423","str_12D13_02296","12D13_04201","PDC82_02798","Di1525a_03980","ATCC31749_00364","J_07_02724","str_11546_02542","str_2788_03985"
"g001599_000001","g001599",NA,"hypothetical protein",60,36,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",378,441,393.08,9,7,"1D132_02389","1D132b_03434","C58_02631","F4_02729","NFIX02_00327","Arqua_03378","NFIX01_00882","ARqua1_03600","Kin001_02367","N40_94_04529","N33_94_04422","str_12D13_02295","12D13_04200","PDC82_02799","Di1525a_03979","ATCC31749_00363","J_07_02725","str_11546_02541","str_2788_03984"
"g003229_1_000001","g003229_1",NA,"hypothetical protein",60,20,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",504,621,535.4,9,8,"1D132_02388","1D132b_03433","C58_02630","F4_02728","NFIX02_00326","Arqua_03377","NFIX01_00881","ARqua1_03599","Kin001_02366","N40_94_04528","N33_94_04421","str_12D13_02294","12D13_04199","PDC82_02800","Di1525a_03978","ATCC31749_00362","J_07_02726","str_11546_02540","str_2788_03983"
"g006198_000003","g006198","manX","PTS system mannose-specific EIIAB component",80,12,311,1,1,1,0,0,0,0,311,"PTS system mannose-specific EIIAB component(249):hypothetical protein(62)","manX(249):NA(62)",402,402,402,10,1,"1D132_02577","1D132b_03622","C58_00030","F4_02918","NFIX02_00515","Arqua_03567","NFIX01_01070","ARqua1_03789","Kin001_02555","N40_94_04717","N33_94_04610","str_12D13_02482","12D13_04387","PDC82_02611","Di1525a_04167","ATCC31749_00565","J_07_02537","str_11546_02729","str_2788_04172"
"g003125_000003","g003125","ptsO","Phosphocarrier protein NPr",80,22,311,1,1,1,0,0,0,0,311,"Phosphocarrier protein NPr(174):HPr-like protein Crh(127):hypothetical protein(10)","ptsO(174):crh(127):NA(10)",276,360,276.48,10,2,"1D132_02576","1D132b_03621","C58_00029","F4_02917","NFIX02_00514","Arqua_03566","NFIX01_01069","ARqua1_03788","Kin001_02554","N40_94_04716","N33_94_04609","str_12D13_02481","12D13_04386","PDC82_02612","Di1525a_04166","ATCC31749_00564","J_07_02538","str_11546_02728","str_2788_04171"
"g004759_000003","g004759","ahcY","Adenosylhomocysteinase",80,16,311,1,1,1,0,0,0,0,311,"Adenosylhomocysteinase(311)","ahcY(311)",1398,1401,1400.97,10,3,"1D132_02575","1D132b_03620","C58_00028","F4_02916","NFIX02_00513","Arqua_03565","NFIX01_01068","ARqua1_03787","Kin001_02553","N40_94_04715","N33_94_04608","str_12D13_02480","12D13_04385","PDC82_02613","Di1525a_04165","ATCC31749_00563","J_07_02539","str_11546_02727","str_2788_04170"
"g001721_000002","g001721","rcsC","Sensor histidine kinase RcsC",70,33,311,1,1,1,1,0,1,0,311,"Sensor histidine kinase RcsC(309):Sensor protein DivL(2):hypothetical protein(1)","rcsC(309):divL(2):NA(1)",864,2646,2582.24,10,4,"1D132_02574","1D132b_03619","C58_00027","F4_02915","NFIX02_00512","Arqua_03564","NFIX01_01067","ARqua1_03786","Kin001_02552","N40_94_04714","N33_94_04607","str_12D13_02479","12D13_04384","PDC82_02614","Di1525a_04164","ATCC31749_00562","J_07_02540","str_11546_02726","str_2788_04169"
"g000148","g000148",NA,"hypothetical protein",50,74,311,1,1,1,2,0,2,0,311,"hypothetical protein(313)","NA(313)",186,1530,1502.58,10,5,"1D132_02573","1D132b_03618","C58_00026","F4_02914","NFIX02_00511","Arqua_03563","NFIX01_01066","ARqua1_03785","Kin001_02551","N40_94_04713","N33_94_04606","str_12D13_02478","12D13_04383","PDC82_02615","Di1525a_04163","(ATCC31749_00560:ATCC31749_00561)","J_07_02541","str_11546_02725","str_2788_04168"
"g000256_000001","g000256","murU","N-acetylmuramate alpha-1-phosphate uridylyltransferase",60,68,311,1,1,1,0,0,0,0,311,"N-acetylmuramate alpha-1-phosphate uridylyltransferase(311)","murU(311)",672,738,733.6,10,6,"1D132_02572","1D132b_03617","C58_00025","F4_02913","NFIX02_00510","Arqua_03562","NFIX01_01065","ARqua1_03784","Kin001_02550","N40_94_04712","N33_94_04605","str_12D13_02477","12D13_04382","PDC82_02616","Di1525a_04162","ATCC31749_00559","J_07_02542","str_11546_02724","str_2788_04167"
